time_s,dt_s,lateral_error,forward_error
1768669414.53348,0.028545379638671875,62.0,0.20000000298023224
1768669414.5344112,0.0009312629699707031,62.0,0.20000000298023224
1768669414.5607376,0.026326417922973633,62.0,0.20000000298023224
1768669414.5622208,0.0014832019805908203,62.0,0.20000000298023224
1768669414.5946455,0.0324246883392334,62.0,0.20000000298023224
1768669414.5965312,0.0018856525421142578,62.0,0.20000000298023224
1768669414.62898,0.032448768615722656,62.0,0.20999999344348907
1768669414.6303413,0.0013613700866699219,62.0,0.20999999344348907
1768669414.6623333,0.03199195861816406,62.0,0.20999999344348907
1768669414.6632485,0.0009152889251708984,62.0,0.20999999344348907
1768669414.7308452,0.0675966739654541,62.0,0.20999999344348907
1768669414.7321908,0.0013456344604492188,62.0,0.20999999344348907
1768669414.7657485,0.03355765342712402,62.0,0.20000000298023224
1768669414.79692,0.031171560287475586,62.0,0.20000000298023224
1768669414.8076704,0.010750293731689453,62.0,0.20000000298023224
1768669414.82522,0.017549753189086914,62.0,0.20000000298023224
1768669414.8814893,0.056269168853759766,62.0,0.20000000298023224
1768669414.8832312,0.0017418861389160156,62.0,0.20000000298023224
1768669415.0703716,0.18714046478271484,62.0,0.20000000298023224
1768669415.0709054,0.0005338191986083984,62.0,0.20000000298023224
1768669415.0715823,0.0006768703460693359,62.0,0.20000000298023224
1768669415.0719397,0.0003573894500732422,62.0,0.20000000298023224
1768669415.0725296,0.0005898475646972656,62.0,0.20000000298023224
1768669415.0733283,0.0007987022399902344,62.0,0.20000000298023224
1768669415.1130025,0.03967428207397461,62.0,0.20000000298023224
1768669415.1172771,0.004274606704711914,62.0,0.20000000298023224
1768669415.1376915,0.020414352416992188,62.0,0.20000000298023224
1768669415.1393404,0.0016489028930664062,62.0,0.20000000298023224
1768669415.1969872,0.057646751403808594,61.0,0.20000000298023224
1768669415.1975074,0.0005202293395996094,61.0,0.1899999976158142
1768669415.2458756,0.048368215560913086,61.0,0.1899999976158142
1768669415.2472968,0.001421213150024414,61.0,0.1899999976158142
1768669415.327097,0.07980012893676758,61.0,0.1899999976158142
1768669415.3284035,0.0013065338134765625,61.0,0.1899999976158142
1768669415.3910587,0.06265521049499512,61.0,0.20000000298023224
1768669415.407701,0.016642332077026367,56.0,0.20000000298023224
1768669415.4959009,0.08819985389709473,56.0,0.20000000298023224
1768669415.4975648,0.0016639232635498047,45.0,0.20000000298023224
1768669415.5297186,0.03215384483337402,45.0,0.20000000298023224
1768669415.5494475,0.019728899002075195,41.0,0.20000000298023224
1768669415.667787,0.11833953857421875,41.0,0.20000000298023224
1768669415.6708157,0.0030286312103271484,41.0,0.20000000298023224
1768669415.7363083,0.06549263000488281,41.0,0.20000000298023224
1768669415.7444746,0.008166313171386719,20.0,0.20000000298023224
1768669415.7791502,0.03467559814453125,20.0,0.20000000298023224
1768669415.7804945,0.0013442039489746094,20.0,0.20000000298023224
1768669415.819934,0.03943943977355957,20.0,0.20000000298023224
1768669415.8215597,0.0016257762908935547,20.0,0.20000000298023224
1768669415.868362,0.04680228233337402,20.0,0.20000000298023224
1768669415.8724637,0.004101753234863281,20.0,0.20000000298023224
1768669415.926594,0.05413031578063965,20.0,0.20000000298023224
1768669415.9278495,0.0012555122375488281,20.0,0.20000000298023224
1768669415.9940252,0.06617569923400879,20.0,0.20000000298023224
1768669415.9982588,0.004233598709106445,20.0,0.20000000298023224
1768669416.046755,0.048496246337890625,20.0,0.20000000298023224
1768669416.0562692,0.009514093399047852,20.0,0.20000000298023224
1768669416.1195965,0.06332731246948242,20.0,0.20000000298023224
1768669416.1305704,0.010973930358886719,20.0,0.20000000298023224
1768669416.201288,0.07071757316589355,20.0,0.20000000298023224
1768669416.2027543,0.0014662742614746094,20.0,0.20000000298023224
1768669416.281491,0.07873678207397461,20.0,0.20000000298023224
1768669416.2827973,0.001306295394897461,20.0,0.20000000298023224
1768669416.319212,0.03641462326049805,20.0,0.20000000298023224
1768669416.3239207,0.004708766937255859,20.0,0.20000000298023224
1768669416.3819706,0.058049917221069336,20.0,0.20000000298023224
1768669416.3856354,0.003664731979370117,20.0,0.20000000298023224
1768669416.4278874,0.0422520637512207,20.0,0.20000000298023224
1768669416.4360244,0.008136987686157227,20.0,0.20000000298023224
1768669416.4852579,0.049233436584472656,20.0,0.20000000298023224
1768669416.4893436,0.0040857791900634766,21.0,0.20000000298023224
1768669416.5454907,0.056147098541259766,21.0,0.20000000298023224
1768669416.5513217,0.005831003189086914,21.0,0.20000000298023224
1768669416.6177495,0.06642770767211914,21.0,0.20000000298023224
1768669416.6207983,0.0030488967895507812,21.0,0.20000000298023224
1768669416.7466319,0.12583351135253906,21.0,0.20999999344348907
1768669416.7528884,0.006256580352783203,21.0,0.20999999344348907
1768669416.8826149,0.12972640991210938,21.0,0.20000000298023224
1768669416.8876152,0.00500035285949707,21.0,0.20000000298023224
1768669416.9026659,0.015050649642944336,22.0,0.20000000298023224
1768669416.9031687,0.0005028247833251953,22.0,0.20000000298023224
1768669416.93283,0.02966141700744629,22.0,0.20000000298023224
1768669416.934721,0.0018908977508544922,22.0,0.20000000298023224
1768669416.9893265,0.05460548400878906,22.0,0.20000000298023224
1768669416.991947,0.0026204586029052734,22.0,0.20000000298023224
1768669417.0309975,0.03905057907104492,22.0,0.20000000298023224
1768669417.03271,0.0017125606536865234,22.0,0.20000000298023224
1768669417.081601,0.04889082908630371,22.0,0.20000000298023224
1768669417.0845554,0.0029544830322265625,22.0,0.20000000298023224
1768669417.1563118,0.07175636291503906,22.0,0.20000000298023224
1768669417.1592925,0.0029807090759277344,22.0,0.20000000298023224
1768669417.2179062,0.05861377716064453,22.0,0.20000000298023224
1768669417.219638,0.00173187255859375,22.0,0.20000000298023224
1768669417.278047,0.05840897560119629,22.0,0.20000000298023224
1768669417.281237,0.0031898021697998047,22.0,0.20000000298023224
1768669417.327266,0.046029090881347656,22.0,0.20000000298023224
